607959,139158,26313,23922,4679,20462,29655,2826
921630,233763,82747,53509,82804,85354,75950,59782
680467,24506,7205,4833,1938,1284,483,258
785526,88381,34155,23923,21353,37453,15483,6643
1134734,99475,62302,26832,148661,104173,54530,8788
1055969,320742,72074,199942,170269,452908,167971,123401
570100,14550,4220,9319,6726,5138,1652,1135
923263,224484,5385,42632,139468,87134,45755,86691
630258,73274,5468,19762,54020,46610,2877,4317
2801348,970819,298679,229005,635327,460120,514430,202992
1325228,168687,241160,87514,165566,105520,56413,17180
884648,376845,135343,74014,144826,132335,17330,22487
1173105,85726,71963,52551,25487,26531,4269,5351
1994908,43319,18334,13081,10521,7287,2189,826
641051,673338,139844,106193,144063,163224,42216,11297
2563470,233339,109453,122886,72016,40749,26634,15870
373367,20364,16724,10418,6596,6255,2368,704
1001414,345210,153978,204890,242459,215986,46963,13905
2031750,373445,25611,19321,9809,8829,4260,4919
1090599,32807,4665,15527,49906,10914,1715,940
622561,88522,147373,36868,16076,8451,942,916
1170106,78972,12168,31059,10912,16265,5592,2295
1801925,36585,8062,1277,1812,4269,1795,311
1599213,304438,17194,78916,43648,123855,135753,76505
465439,13936,8780,12642,2210,3038,352,123
529989,17401,32859,32837,8064,3348,3209,2262
628236,186061,9655,29563,36689,18346,3287,2869
585038,135758,170069,86861,36140,61317,48453,33830
1981239,56446,11490,9564,14349,12361,3085,6664
849223,314660,132774,28398,46094,134687,133152,173527
1642501,566935,398516,342054,265217,210013,24251,5462
1739480,221828,59587,296221,69727,107248,27085,6606
1327820,901964,191304,58667,47817,38847,15295,9728
738721,37043,11654,8912,13603,8873,6744,2855
688042,310845,191456,125621,52696,8680,6547,4139
226075,84607,9807,41763,48464,14968,12343,1872
648888,15858,2843,1968,5187,9510,7182,1199
1235086,243765,304918,370621,264449,80426,49682,32366
347285,12287,14361,6517,12880,11855,5488,1693
336931,61047,22885,23801,24069,14192,3753,1855
1000264,135897,11747,53333,67536,42332,21772,43005
920171,205650,82680,18525,10585,20864,13306,8706
942656,1156856,856560,440337,209134,129579,59137,38018
905503,251554,92577,88364,114931,116750,42442,42449
2441238,44506,16329,47092,61218,89886,42957,15829
865419,25286,15703,4117,18273,7820,4361,5838
2006003,293073,61624,134229,29558,27583,8543,22745
1362952,61920,19529,8666,4714,2684,1048,636
1097133,123391,267485,246171,162360,131479,80088,39591
21987,9115,2970,2067,1234,705,222,148
1586628,1113905,960928,758489,425030,81349,44250,28541
526895,28057,4379,6238,19725,23289,1676,1403
1003703,145516,11156,18151,8151,3999,2052,1528
1837813,361157,16213,7614,48533,46857,5074,1016
66947,94220,99540,77323,24719,7761,2698,882
388163,10564,59461,50304,66216,44599,20998,4365
568115,79000,24450,4629,3656,35090,1693,1394
507756,369600,222736,128076,35762,7533,3984,6209
783102,217517,11221,22194,25459,32579,12638,9171
2275970,405240,276012,196675,179298,87091,13232,7717
489984,6936,7397,3593,1271,1277,215,259
2002682,235289,166975,103275,70905,16030,13919,9041
995158,198511,149245,118033,201465,111963,132399,75943
653558,383152,312188,159145,66050,62313,55471,24189
1139026,501308,270227,250003,22246,33755,51691,69911
493740,114708,32847,23675,34812,19956,11100,12930
901280,46579,13927,7812,7600,2493,2040,2191
302127,3086,533,498,359,166,31,16
674996,33604,14774,10806,4957,1389,253,121
2269161,56414,9139,35711,20131,27914,4970,2747
372069,59888,4325,1452,3079,2941,383,243
739939,31329,5245,6287,7258,8986,2348,707
618926,96406,16651,8709,3743,10838,3385,1499
262748,25364,9343,678,1243,2824,213,163
846460,36658,2486,8924,5752,11220,2150,590
1673913,158803,13562,38936,30726,75261,71705,56543
380382,35284,15013,8741,3274,5320,1901,1175
585527,50970,3569,6261,4917,3891,3700,1989
901170,113996,2335,31352,21937,38579,4206,980
810540,88437,10832,49375,86857,61778,2454,996
2376973,135876,23158,7833,15216,42044,13651,14284
972890,12272,5876,4024,5837,15317,4033,1860
2316438,107203,16822,31086,36234,15060,3597,1819
1057737,58153,17149,9265,7082,5507,1075,394
346053,3048,377,721,1307,1387,100,91
828645,15824,9492,9258,6692,5188,781,858
690202,556457,449194,111393,166271,152823,34017,29478
558432,23907,9891,3915,3210,2358,642,501
1752888,388189,229040,70335,152106,105855,112399,140490
757003,586476,311890,71242,31618,103372,149533,261598
914918,98391,44169,85460,118393,60027,11850,5045
206604,52010,34541,31044,15227,21033,14110,9101
31051,23455,34209,72856,26406,5255,2216,1569
155262,10042,1323,1980,3094,8925,1638,693
840671,128735,17953,5410,16489,26429,5013,962
102842,8001,2375,4117,3191,1394,1366,1522
104064,7129,2812,3941,3368,1396,1435,1547
113838,10392,4096,5158,3768,1580,1065,987
158760,12384,3293,5148,4220,2056,1448,1652
120902,23224,1781,1232,7866,2050,1918,3859
1224650,646746,251828,181085,184489,189413,179598,44915
1289832,29257,40541,19333,25690,31990,35268,8672
591372,227366,164741,304202,175652,148246,118394,64512
1390306,61502,121673,70804,91577,983825,332061,65487
214636,53146,40348,27561,17887,8229,6133,5491
1217173,98114,75608,76702,158599,412286,200337,100590
1454832,166220,69671,19821,161707,976045,225210,114962
732690,36652,30117,129186,118729,747623,250885,53448
726168,28811,56688,212863,279766,532854,121038,60115
956558,633971,30502,38222,57520,40609,10258,2104
1559503,38370,155834,146961,85470,43291,19330,12348
1213081,170899,100164,39373,58020,42281,15479,22785
834013,58543,74836,91903,88668,45652,85403,8245
709146,498876,70696,23745,96249,25209,12653,29623
798801,217307,17304,15434,17690,10994,15101,4998
2347730,69729,155627,115001,21973,99179,36905,65685
326632,15629,6412,44782,20384,38472,22647,6842
524088,84670,36555,19285,6417,28676,18560,11253
1953064,178160,165815,129412,24547,206578,38600,54370
1976247,205185,114830,78120,43243,199623,41728,37324
545683,19962,30902,38329,13942,33906,9434,9804
265811,57398,20701,79646,16074,39674,10364,7177
384732,27584,6004,64313,24712,32759,10867,6249
158681,45964,17271,34645,12881,32775,6640,8912
660124,27611,13690,57042,7875,29892,18249,5510
489119,78206,93182,131141,45769,91547,43321,43109
427665,35147,27925,22490,12317,27377,19599,8633
410984,39321,34162,9308,20078,22602,9948,10146
411546,9042,1700,42213,8899,53062,21520,18263
2296963,167752,149801,171791,45872,108739,57831,26781
1132281,537881,81365,137278,60113,91174,59881,26569
432430,92382,14139,4920,8403,13649,11547,9266
2818501,248201,68379,52155,32066,96327,30574,33498
393326,41221,6920,33790,21905,27626,7835,17296
1223565,429104,45838,62192,96102,88132,94110,61456
10146,3644,6854,1242,10522,2218,1461,2403
1852595,292754,89006,87895,94234,52609,33026,29697
312610,102972,2694,16705,5622,20685,16364,10791
2160976,190099,127860,65577,125618,91047,21798,48797
1468333,122077,56175,27215,44921,128327,98486,81477
2592097,103964,36186,88778,106698,77020,38830,22612
269082,57810,22619,14150,42435,31822,9669,22019
775020,44077,5958,21190,12447,21113,8161,11058
311622,123816,11606,6845,9265,16872,9472,18262
429829,12782,9143,8680,13245,14498,10390,13939
981739,71508,84656,132700,43202,46716,42563,63165
1369728,421270,3387,176466,57131,33408,65762,98369
989693,159002,174544,85765,64717,102659,18312,31778
974235,203969,208589,243032,70344,140471,73123,28805
1268834,683873,172406,154010,56568,75216,37828,66303
363609,265144,82290,241553,149343,52836,54717,33864
316266,459471,164295,42130,28978,150330,101660,29214
344500,153909,327193,89651,45055,86080,52606,28548
770798,429944,77378,8719,26318,47332,48723,48107
1552694,24022,7849,11339,37900,23144,18015,17514
1810575,16760,2513,2869,22689,16156,5088,11785
1599337,21384,2304,5854,37901,12012,11534,13411
480995,18544,18598,6527,31280,10511,9488,13404
1340414,59033,25765,4738,18577,31830,10576,6410
93322,13411,6331,20702,14631,11645,9972,10143
98098,22370,9454,8221,20272,8856,7117,10587
771642,110395,54441,61251,40224,47925,19737,16832
2182573,926062,76473,9936,153768,600222,443663,385472
245181,20900,13114,5691,29656,37915,31584,11001
896441,552899,164564,106384,19116,75669,35925,31282
2284129,396065,269958,129335,232740,574467,239988,169613
247864,87918,94187,16145,28532,20387,5909,9858
907417,601250,96316,32279,43772,198203,68298,44248
100098,68363,17210,4377,7371,15700,6779,14906
1930131,13498,14027,5122,15147,12133,5227,4142
1847300,34673,13124,8664,16535,14219,5515,8977
1766431,39293,13434,8809,21171,7596,16460,6266
1351805,578829,105873,74003,57507,120367,73824,35381
1547995,55380,12760,2847,19929,13403,11959,11275
347003,250547,175250,61988,81104,78312,28586,33685
1141027,45699,8765,7097,12021,22647,9793,11799
304875,529179,163369,42887,22336,55837,54121,25612
257464,218337,249035,78603,74821,52527,26568,59729
1231094,183317,85412,209400,60883,56317,57227,60424
532978,68019,27362,26113,29841,22557,19556,12922
2523676,133996,93985,74392,110945,48473,41378,72336
487782,128605,84750,10643,32297,10018,7304,11974
875481,13023,54111,28092,35307,13204,8691,6890
764577,1245053,63152,151316,70323,88432,51533,67603
1375832,419336,123236,42512,92337,34479,29554,48023
243225,45614,11426,41053,5918,16576,7414,11465
105123,44317,31157,34713,14602,20784,18213,11559
437762,84853,13408,2932,14071,10448,3650,7804
39609,7718,628,401,7711,2223,1705,2002
1381011,16497,9763,12501,23638,36453,17525,7532
134167,119526,30408,24745,17901,19393,8487,12213
951556,106904,29125,8487,27646,32025,6066,6828
1508668,1123723,216987,41082,82820,52841,42702,17826
1685625,642729,138352,52537,107215,115339,58138,39070
1064371,741853,171252,76280,161256,106186,72215,51782
544530,207547,39441,46224,22647,61096,95298,61813
175341,30022,12185,13767,4329,15340,16604,6319
955500,293222,170874,191034,57156,96683,58015,22373
259724,49638,40386,36729,10777,9399,13359,5274
1177586,255122,62016,181511,91320,67551,47841,62369
10005,1706,1810,1351,12722,3250,2671,7030
1193898,99261,1722,6614,17915,12162,9683,6247
1220854,48364,13339,8965,15279,11061,15159,8643
743870,78722,45303,28197,19784,19717,12227,10824
223769,93495,17118,11305,12313,5287,11151,6585
70878,181952,39492,14652,11658,8259,13618,4263
135929,106861,16569,32237,13150,4539,15415,7630
136768,38649,14766,61859,8109,20150,9031,19165
81270,556511,34114,30747,3659,15554,20138,10661
110711,225032,28104,66431,15481,14574,10540,10974
182917,598311,7156,22646,6603,14228,11627,12881
70424,437874,69280,30992,8800,15326,5329,11902
473511,1245220,204908,94705,126011,41851,69189,60385
336519,201694,15515,95267,65582,40461,24375,12933
824809,394598,102227,88995,119997,52414,16670,36347
469751,399373,145302,155882,101203,46923,30314,21556
2208156,117882,40734,65672,36579,114655,70319,26080
478579,1437578,16114,35555,48624,112573,29693,18524
310495,216386,15308,131632,12624,40710,20872,19467
978120,784082,66895,23906,39459,65873,16716,21287
1044545,148803,93580,104144,65888,48484,41386,24350
807794,1275545,889015,92693,55177,87150,62543,34196
1322224,379446,121416,127103,59391,61493,23852,20789
1009657,591563,40470,90360,28770,33681,36559,29732
971513,188657,208465,157266,64368,74685,27205,23703
468485,682091,157442,73897,146568,50115,29994,28257
909000,79808,39742,208983,20941,56480,38699,39144
93913,40915,8482,29508,5449,9569,10228,9425
539289,191767,6481,56534,37316,24286,46760,29464
596060,560801,68104,100227,49653,66011,37544,17640
1118319,840002,362853,291823,73588,192739,106747,72957
1210930,958710,449238,356297,72876,166918,112360,81687
57883,37963,18754,20014,4387,13747,19962,3613
30219,6510,3205,31867,6085,9559,5774,2154
354356,44609,80990,87593,21203,48579,10898,12970
1792916,294821,92283,98468,100125,98071,45703,27206
605896,212820,22824,71135,9946,54045,8101,2012
1007224,84225,18753,48093,16034,20325,9775,15486
718356,163635,11578,62022,13086,49185,10682,5158
693612,137815,7452,25499,26352,19143,15548,15049
223414,101413,10078,83911,17113,29506,66807,7433
337659,19583,12307,100141,20943,75654,7189,5499
25145,42744,9886,12497,1643,7140,6509,2479
20460,29703,6129,16444,2135,9509,7493,4435
25587,21172,3859,14126,803,9213,8762,4216
20396,48674,531,18938,5320,10213,2685,2386
43003,40627,1333,16513,5862,6456,4798,4856
238737,217606,10658,62969,27506,51577,8698,18373
677480,66280,17218,114461,10218,36601,5826,8050
906255,148387,6363,123582,21278,47810,29234,29157
690500,812031,20017,35704,50411,50737,40340,6442
146286,25964,1873,21697,4243,12563,7358,2940
183205,208553,3806,121419,9733,101449,7081,3920
270180,152568,6353,84916,4647,86423,8985,7499
817842,208993,35519,93413,16462,34934,30019,5369
298475,28601,3142,112511,1719,98826,7549,8851
308107,33518,8699,114219,5983,103208,5330,4356
250334,62939,4834,120163,2561,99313,7151,7411
996029,91242,26162,48028,26864,28007,22810,8836
712217,173189,15288,57089,19825,75011,51892,18241
123655,14598,10696,7903,6870,13178,7081,1356
1154278,114248,14186,61014,37956,60823,91786,16918
493999,59357,14898,97279,8912,42625,47513,8222
509520,135170,3074,70850,21687,82807,3204,4202
145860,31531,13984,105016,8966,102613,1284,4596
157158,83740,13768,91862,11891,127103,2666,5168
249217,65536,17618,67196,27725,57081,6185,4688
214053,68116,1871,78209,1699,38524,36149,4518
1773062,913748,48134,207054,19038,378703,10509,8691
885576,32093,18327,37457,7573,18219,13411,5426
87164,45770,2224,23471,1634,32512,2182,930
2373151,194608,27611,38025,137966,56568,65823,6506
1361998,87005,47535,100455,21578,161896,4698,5755
141290,8582,1156,5070,2197,3686,905,146
1034487,70729,86527,90793,41133,66857,13168,6550
742090,27964,6109,47636,13084,11756,27052,4632
322246,20244,1860,15075,10770,6160,4886,1881
1019959,11010,1031,8572,6539,5160,5052,1656
976914,174717,17856,64497,56712,21108,15609,3015
1680160,61420,2379,76895,30592,23818,20647,3406
1485170,147712,16904,69831,15711,23629,17242,5629
445687,95611,45100,17592,52279,111530,12304,3217
533672,92456,25623,8836,13380,70680,12414,2936
909368,21079,2738,47266,27583,14960,70085,1628
386385,69654,18644,8775,12221,44945,6702,3877
656321,310646,68604,21445,45757,10967,17662,1951
1379816,145376,22975,25885,68436,43365,26458,2136
1255321,101368,11331,63293,11521,18307,23374,4112
626603,329430,96111,404405,50207,59175,144234,7970
174594,14839,8864,107073,15219,19818,14424,3894
810135,10934,9629,3693,3716,5584,7818,670
86212,5453,3614,7704,6547,4772,4328,400
848601,39002,19519,33875,11356,13808,12045,4832
950792,42786,14039,8375,14023,9862,4487,2610
126866,15718,4983,7640,1085,3180,4065,2604
114296,34757,7801,13485,7906,4531,2885,2160
1575699,77572,9169,164982,7301,44094,33895,4895
113346,6909,1686,8762,3193,3807,6112,1486
727846,32225,3282,57253,5206,17018,8166,6150
141921,6421,2285,8542,1250,4146,2819,1520
476931,62917,7199,35047,11723,18348,12591,7943
1628328,52682,10422,18370,20532,8676,10097,4335
2209356,194497,17728,219412,17024,104600,22156,6808
498539,52147,1782,59485,3877,40739,981,2999
1855285,119091,47500,215748,7757,57351,22519,10630
177310,22268,2969,9616,639,3025,3463,3459
153678,6118,2728,8767,841,5006,2126,1814
983094,165568,3372,143809,18286,161825,15812,8378
837065,85980,2882,207334,22821,188256,5867,10917
145894,34197,7197,5475,1022,4167,1864,2293
472042,27288,17626,29610,12066,33240,6673,3993
184629,111710,4187,48179,8484,47563,2684,2310
314995,95607,1296,41267,7576,48178,3339,2090
249133,104611,575,46748,11048,45675,4784,1447
1293409,452238,5265,165908,25865,178770,19572,7937
393760,49953,7342,36876,4672,39013,4828,3232
580345,53253,8229,33894,7233,33671,4416,3293
649847,57079,10572,30468,4911,39012,4955,4077
67689,9059,680,7528,2950,3414,4821,4803
635762,16709,5896,20190,5052,30068,3766,4215
746606,39906,3366,13481,17390,26410,3654,3471
2076497,90224,5892,116888,30921,167730,7146,4077
1512942,49586,12671,112586,25628,196873,12459,4499
1399696,67149,18675,88525,30220,191236,9251,3910
1449447,45961,5599,93147,28873,218167,9637,5891
112851,47008,9181,11401,9223,37183,4875,1262
1415910,164461,13456,78403,25736,206266,10562,2149
71927,8262,688,9772,830,10880,892,1354
1460129,110926,7233,61580,18346,230066,8828,2937
64318,5611,181,8636,2032,10613,1259,1232
2468694,91157,30803,31753,54406,187284,8638,1992
1453393,156880,18796,106244,13798,171515,6488,4767
663791,31997,5737,22217,5885,46192,1277,689
1554713,180503,13354,88883,29702,181972,12149,3335
77175,42019,7524,5587,10780,33458,2999,1604
1068701,88002,2226,101441,14669,155020,7811,5878
