2199304,817997,8337,260001,29508,277520,36712,17103,41,37
2524285,716865,11689,298122,26474,346115,13328,12121,41,37
1582713,297881,4848,244607,29516,273511,3990,14862,41,37
499896,558941,18228,257631,13470,241418,8024,8200,41,37
561825,102035,20419,56926,5263,35803,26371,6866,41,37
2055647,448643,11003,124692,40370,320664,13744,6498,41,37
974231,163528,6493,190608,8210,331027,13743,10782,41,37
893323,102123,336,213208,36965,451314,13861,10109,41,37
48181,7982,765,11059,1073,17718,764,2946,41,37
55959,111960,502,54239,5617,86413,3890,2170,41,37
23253,60937,2384,59784,5509,98648,3922,3200,41,37
1397329,228044,18116,394542,35483,266131,8910,17353,41,37
1715491,53842,50733,402966,29165,253831,12633,10844,41,37
347690,159181,1659,64319,12123,79265,3580,2679,41,37
97649,20703,901,18395,729,10318,1922,730,41,37
726029,127509,1329,56034,11462,63851,6961,2754,41,37
999653,206763,157032,102507,76388,19142,18541,8699,41,37
293055,9975,3160,699,8317,9543,1445,488,41,37
585275,162672,30146,16560,105645,62753,22730,26268,41,37
189579,9707,2549,1285,3426,4744,5285,5191,41,37
1141884,720160,69559,101647,16171,65433,51050,4641,41,37
717380,401310,20089,112911,23009,56808,54353,4728,41,37
958696,28793,27351,12712,24411,26871,12023,1353,41,37
184119,119435,44040,16826,62271,139866,85698,25591,41,37
651136,521701,11645,138491,13590,123629,26197,4021,30,44
481831,55592,4061,46294,6999,41869,9120,7553,30,44
1071404,713076,16901,178037,26762,266205,11705,10566,30,44
1043397,181889,10158,275452,11329,255635,11450,17628,30,44
516790,48481,4749,51801,6171,24687,10055,4927,30,44
865819,110609,4585,252363,42620,308101,8300,11699,30,44
671398,124254,17402,265832,24492,215925,14182,14631,30,44
1911318,331563,39520,106946,61772,231177,12411,13294,30,44
1111319,182841,569,164511,62160,249649,10901,10012,30,44
217730,38248,6715,6123,11586,9692,10306,2659,30,44
626077,466509,22213,239448,22210,248119,6772,9513,30,44
672347,126483,881,52859,7544,41519,2658,2388,30,44
101067,46450,5032,47836,3773,88416,1689,2944,30,44
79427,36288,7945,53720,3643,83895,1822,2623,30,44
14861,18322,186,15123,932,20751,814,747,30,44
180154,21971,1596,43559,6342,77266,1831,2328,30,44
124704,26541,8182,56351,6915,78262,1192,3015,30,44
51212,93923,5054,52655,3151,73566,1603,2020,30,44
835025,196262,6827,153204,6747,272979,7030,3703,30,44
1699966,408891,4624,150796,11905,272670,9780,6296,30,44
114501,79667,5859,45113,4971,59804,1436,1405,30,44
26708,175033,531,45752,4111,47082,1358,2397,30,44
243539,111448,5464,34355,7508,43047,2806,1683,30,44
398573,33181,13875,51592,7206,24291,7754,6497,30,44
156348,8414,1891,8397,5550,5672,3830,2273,30,44
1188972,199531,21165,126671,39466,232723,10466,16220,30,44
90170,112939,5698,53637,1582,48761,2753,1796,30,44
594734,108071,11369,24985,4909,45137,4058,2709,30,44
540151,185326,3471,42607,3974,41778,2861,1714,30,44
1661851,84592,16780,131383,23022,220223,6628,9298,30,44
514926,19428,3083,61668,3530,43700,1607,3214,30,44
1741763,288046,20392,179591,38897,205527,4012,11614,30,44
227668,17882,893,38044,8441,68811,2246,2863,30,44
1752275,314631,10542,126786,11911,273310,8450,4248,30,44
206201,161551,3743,38342,6151,73172,4603,1842,30,44
79901,31285,775,9751,933,11263,560,365,30,44
237619,120625,8528,42770,10232,55013,4011,2223,30,44
242633,22748,3115,79094,4386,44235,4561,3478,30,44
117173,29100,1247,17941,2342,8575,8794,3596,30,44
707503,261033,11260,276499,24561,198884,5747,12431,30,44
1101825,44417,16048,229612,46992,254112,14055,10113,30,44
521815,129220,44150,109679,27470,24125,17254,904,30,44
1022524,162508,28710,114839,46052,227687,8493,9445,30,44
507377,191528,30425,159916,12792,302538,5565,9620,30,44
77638,16901,2091,13246,1226,9845,8789,2271,30,44
125694,15594,2977,8666,5016,5032,3923,4189,30,44
38539,138846,7585,39890,2170,61018,2643,2190,23,53
1218922,234661,400,140359,26970,257186,12497,5457,23,53
141324,142588,2906,41949,3076,57921,3567,1693,23,53
1136045,642003,5449,145008,41365,207392,6967,8799,23,53
552049,70409,14501,58756,8387,28022,10143,2665,23,53
422262,73528,8139,80311,6521,34180,8997,5680,23,53
903697,57918,13964,287431,23011,252791,14202,17510,23,53
1097293,45746,5084,53844,21706,51552,23785,7528,23,53
783585,13944,16778,53262,11374,23719,7697,5843,23,53
91079,131894,5204,47015,10359,66732,3353,2091,23,53
171911,36879,7288,42943,3151,86567,2299,2186,23,53
43767,21292,1868,16108,686,8307,11425,1229,23,53
113072,31701,2865,38176,4313,71326,1344,1792,23,53
